nm,発光,nm,励起光,,,,,,,
1010.99965,28.88752309,,,,,,1010.99965,28.88752309,,
1011.963462,29.26356996,,,,,,1011.963462,29.26356996,,
1011.963462,28.59504219,,,,,,1011.963462,28.59504219,,
1012.238837,30.43349356,,,,,,1012.238837,30.43349356,,
1012.651899,30.0156637,,,,,,1012.651899,30.0156637,,
1012.651899,29.68139982,,,,,,1012.651899,29.68139982,,
1012.789587,28.09364636,,,,,,1012.789587,28.09364636,,
1013.615712,29.26356996,,,,,,1013.615712,29.26356996,,
1013.478024,28.8457401,,,,,,1013.478024,28.8457401,,
1013.478024,28.51147622,,,,,,1013.478024,28.51147622,,
1013.615712,27.59225054,,,,,,1013.615712,27.59225054,,
1013.891086,29.76496579,,,,,,1013.891086,29.76496579,,
1014.441836,28.09364636,,,,,,1014.441836,28.09364636,,
1014.441836,27.09085471,,,,,,1014.441836,27.09085471,,
1014.717211,29.26356996,,,,,,1014.717211,29.26356996,,
1015.130274,28.8457401,,,,,,1015.130274,28.8457401,,
1015.130274,28.51147622,,,,,,1015.130274,28.51147622,,
1015.267961,27.59225054,,,,,,1015.267961,27.59225054,,
1015.130274,26.71480784,,,,,,1015.130274,26.71480784,,
1016.094086,28.09364636,,,,,,1016.094086,28.09364636,,
1016.094086,27.09085471,,,,,,1016.094086,27.09085471,,
1016.094086,26.42232694,,,,,,1016.094086,26.42232694,,
1015.543336,26.17162902,,,,,,1015.543336,26.17162902,,
1016.92021,27.59225054,,,,,,1016.92021,27.59225054,,
1016.92021,25.92093111,,,,,,1016.92021,25.92093111,,
1016.369461,25.6702332,,,,,,1016.369461,25.6702332,,
1017.746335,27.09085471,,,,,,1017.746335,27.09085471,,
1017.608648,26.67302485,,,,,,1017.608648,26.67302485,,
1017.608648,26.33876097,,,,,,1017.608648,26.33876097,,
1017.746335,25.41953528,,,,,,1017.746335,25.41953528,,
1017.195585,25.16883737,,,,,,1017.195585,25.16883737,,
1018.57246,25.92093111,,,,,,1018.57246,25.92093111,,
1018.57246,24.91813946,,,,,,1018.57246,24.91813946,,
1018.02171,24.66744154,,,,,,1018.02171,24.66744154,,
1018.847835,26.75659082,,,,,,1018.847835,26.75659082,,
1019.260897,26.42232694,,,,,,1019.260897,26.42232694,,
1019.260897,25.41953528,,,,,,1019.260897,25.41953528,,
1019.260897,24.41674363,,,,,,1019.260897,24.41674363,,
1019.260897,24.12426273,,,,,,1019.260897,24.12426273,,
1020.087022,26.00449708,,,,,,1020.087022,26.00449708,,
1020.087022,25.6702332,,,,,,1020.087022,25.6702332,,
1020.224709,25.0852714,,,,,,1020.224709,25.0852714,,
1020.087022,24.66744154,,,,,,1020.087022,24.66744154,,
1020.087022,23.87356482,,,,,,1020.087022,23.87356482,,
1021.050834,24.24961169,,,,,,1021.050834,24.24961169,,
1021.050834,23.58108392,,,,,,1021.050834,23.58108392,,
1020.500084,23.330386,,,,,,1020.500084,23.330386,,
1021.326209,25.41953528,,,,,,1021.326209,25.41953528,,
1021.739271,25.00170543,,,,,,1021.739271,25.00170543,,
1021.739271,24.66744154,,,,,,1021.739271,24.66744154,,
1021.876959,23.07968809,,,,,,1021.876959,23.07968809,,
1022.703084,24.24961169,,,,,,1022.703084,24.24961169,,
1022.565396,23.83178183,,,,,,1022.565396,23.83178183,,
1022.565396,23.49751795,,,,,,1022.565396,23.49751795,,
1022.703084,22.57829226,,,,,,1022.703084,22.57829226,,
1023.391521,23.07968809,,,,,,1023.391521,23.07968809,,
1023.391521,22.07689644,,,,,,1023.391521,22.07689644,,
1023.804583,24.08247974,,,,,,1023.804583,24.08247974,,
1024.217646,23.66464989,,,,,,1024.217646,23.66464989,,
1024.217646,23.330386,,,,,,1024.217646,23.330386,,
1024.355333,22.74542421,,,,,,1024.355333,22.74542421,,
1024.217646,22.32759435,,,,,,1024.217646,22.32759435,,
1024.355333,21.74263255,,,,,,1024.355333,21.74263255,,
1025.04377,21.36658568,,,,,,1025.04377,21.36658568,,
1025.456833,23.07968809,,,,,,1025.456833,23.07968809,,
1025.869895,22.74542421,,,,,,1025.869895,22.74542421,,
1025.869895,22.41116032,,,,,,1025.869895,22.41116032,,
1025.869895,22.07689644,,,,,,1025.869895,22.07689644,,
1025.869895,21.74263255,,,,,,1025.869895,21.74263255,,
1025.869895,21.07410478,,,,,,1025.869895,21.07410478,,
1025.869895,20.7398409,,,,,,1025.869895,20.7398409,,
1026.833707,21.40836867,,,,,,1026.833707,21.40836867,,
1026.833707,20.40557701,,,,,,1026.833707,20.40557701,,
1026.282957,20.1548791,,,,,,1026.282957,20.1548791,,
1027.522145,22.16046241,,,,,,1027.522145,22.16046241,,
1027.522145,21.82619852,,,,,,1027.522145,21.82619852,,
1027.659832,20.90697284,,,,,,1027.659832,20.90697284,,
1027.659832,19.90418118,,,,,,1027.659832,19.90418118,,
1028.485957,21.40836867,,,,,,1028.485957,21.40836867,,
1028.485957,20.40557701,,,,,,1028.485957,20.40557701,,
1028.348269,19.52813431,,,,,,1028.348269,19.52813431,,
1029.174394,20.90697284,,,,,,1029.174394,20.90697284,,
1029.174394,19.90418118,,,,,,1029.174394,19.90418118,,
1029.174394,19.23565342,,,,,,1029.174394,19.23565342,,
1029.587456,21.24123672,,,,,,1029.587456,21.24123672,,
1030.138206,20.57270895,,,,,,1030.138206,20.57270895,,
1030.000519,20.1548791,,,,,,1030.000519,20.1548791,,
1030.138206,19.5699173,,,,,,1030.138206,19.5699173,,
1030.138206,18.90138953,,,,,,1030.138206,18.90138953,,
1030.826643,18.44177669,,,,,,1030.826643,18.44177669,,
1031.239706,20.40557701,,,,,,1031.239706,20.40557701,,
1031.652768,19.98774716,,,,,,1031.652768,19.98774716,,
1031.652768,19.65348327,,,,,,1031.652768,19.65348327,,
1031.652768,19.31921939,,,,,,1031.652768,19.31921939,,
1031.652768,18.9849555,,,,,,1031.652768,18.9849555,,
1031.652768,18.65069162,,,,,,1031.652768,18.65069162,,
1031.652768,18.19107878,,,,,,1031.652768,18.19107878,,
1032.478893,17.89859788,,,,,,1032.478893,17.89859788,,
1032.891955,19.5699173,,,,,,1032.891955,19.5699173,,
1033.305018,19.15208744,,,,,,1033.305018,19.15208744,,
1033.305018,18.81782356,,,,,,1033.305018,18.81782356,,
1033.305018,18.48355967,,,,,,1033.305018,18.48355967,,
1033.305018,18.14929579,,,,,,1033.305018,18.14929579,,
1033.442705,17.56433399,,,,,,1033.442705,17.56433399,,
1032.891955,17.31363608,,,,,,1032.891955,17.31363608,,
1034.131142,17.06293816,,,,,,1034.131142,17.06293816,,
1034.544205,18.73425759,,,,,,1034.544205,18.73425759,,
1034.957267,18.31642773,,,,,,1034.957267,18.31642773,,
1034.957267,17.98216385,,,,,,1034.957267,17.98216385,,
1034.957267,17.64789996,,,,,,1034.957267,17.64789996,,
1034.957267,17.31363608,,,,,,1034.957267,17.31363608,,
1035.094955,16.72867428,,,,,,1035.094955,16.72867428,,
1034.544205,16.47797637,,,,,,1034.544205,16.47797637,,
1035.783392,16.22727845,,,,,,1035.783392,16.22727845,,
1036.196454,17.89859788,,,,,,1036.196454,17.89859788,,
1036.609517,17.56433399,,,,,,1036.609517,17.56433399,,
1036.609517,17.23007011,,,,,,1036.609517,17.23007011,,
1036.609517,16.89580622,,,,,,1036.609517,16.89580622,,
1036.609517,16.56154234,,,,,,1036.609517,16.56154234,,
1036.609517,15.89301457,,,,,,1036.609517,15.89301457,,
1037.435641,16.22727845,,,,,,1037.435641,16.22727845,,
1037.435641,15.55875068,,,,,,1037.435641,15.55875068,,
1037.435641,15.26626978,,,,,,1037.435641,15.26626978,,
1037.848704,17.23007011,,,,,,1037.848704,17.23007011,,
1038.261766,16.81224025,,,,,,1038.261766,16.81224025,,
1038.261766,16.47797637,,,,,,1038.261766,16.47797637,,
1038.399454,15.89301457,,,,,,1038.399454,15.89301457,,
1038.261766,15.01557187,,,,,,1038.261766,15.01557187,,
1039.087891,15.39161874,,,,,,1039.087891,15.39161874,,
1039.087891,14.72309097,,,,,,1039.087891,14.72309097,,
1039.500953,16.39441039,,,,,,1039.500953,16.39441039,,
1039.914016,16.06014651,,,,,,1039.914016,16.06014651,,
1039.914016,15.72588262,,,,,,1039.914016,15.72588262,,
1039.914016,15.05735485,,,,,,1039.914016,15.05735485,,
1039.914016,14.43061007,,,,,,1039.914016,14.43061007,,
1040.74014,15.39161874,,,,,,1040.74014,15.39161874,,
1040.74014,14.72309097,,,,,,1040.74014,14.72309097,,
1041.153203,15.72588262,,,,,,1041.153203,15.72588262,,
1041.566265,15.05735485,,,,,,1041.566265,15.05735485,,
1041.566265,14.38882709,,,,,,1041.566265,14.38882709,,
1041.566265,14.0545632,,,,,,1041.566265,14.0545632,,
1041.979327,15.39161874,,,,,,1041.979327,15.39161874,,
1042.39239,14.72309097,,,,,,1042.39239,14.72309097,,
1042.39239,13.72029932,,,,,,1042.39239,13.72029932,,
1042.805452,15.05735485,,,,,,1042.805452,15.05735485,,
1043.218515,14.38882709,,,,,,1043.218515,14.38882709,,
1043.218515,14.0545632,,,,,,1043.218515,14.0545632,,
1043.218515,13.38603543,,,,,,1043.218515,13.38603543,,
1043.631577,14.72309097,,,,,,1043.631577,14.72309097,,
1044.044639,13.72029932,,,,,,1044.044639,13.72029932,,
1044.044639,13.05177155,,,,,,1044.044639,13.05177155,,
1044.457702,14.38882709,,,,,,1044.457702,14.38882709,,
1044.870764,14.0545632,,,,,,1044.870764,14.0545632,,
1044.870764,13.38603543,,,,,,1044.870764,13.38603543,,
1044.870764,12.71750766,,,,,,1044.870764,12.71750766,,
1044.870764,12.38324378,,,,,,1044.870764,12.38324378,,
1044.870764,12.09076288,,,,,,1044.870764,12.09076288,,
1045.696889,13.72029932,,,,,,1045.696889,13.72029932,,
1045.696889,13.05177155,,,,,,1045.696889,13.05177155,,
1046.523013,13.38603543,,,,,,1046.523013,13.38603543,,
1046.523013,12.71750766,,,,,,1046.523013,12.71750766,,
1046.523013,12.38324378,,,,,,1046.523013,12.38324378,,
1046.523013,12.04897989,,,,,,1046.523013,12.04897989,,
1046.523013,11.71471601,,,,,,1046.523013,11.71471601,,
1047.349138,13.05177155,,,,,,1047.349138,13.05177155,,
1047.349138,11.38045212,,,,,,1047.349138,11.38045212,,
1048.175263,12.71750766,,,,,,1048.175263,12.71750766,,
1048.175263,12.38324378,,,,,,1048.175263,12.38324378,,
1048.175263,12.04897989,,,,,,1048.175263,12.04897989,,
1048.175263,11.71471601,,,,,,1048.175263,11.71471601,,
1048.175263,11.04618824,,,,,,1048.175263,11.04618824,,
1049.001388,11.38045212,,,,,,1049.001388,11.38045212,,
1049.001388,10.75370734,,,,,,1049.001388,10.75370734,,
1049.41445,12.38324378,,,,,,1049.41445,12.38324378,,
1049.41445,12.04897989,,,,,,1049.41445,12.04897989,,
1049.41445,11.71471601,,,,,,1049.41445,11.71471601,,
1049.41445,11.04618824,,,,,,1049.41445,11.04618824,,
